artist,title,genre,spotify_id,valence,arousal,dominance,d2_tags
The Black Dog,He Knows,electronic,3cLbNCfFgm4F2awi1Gz7uE,4.32,3.55,5.17,{}
Robert Henke,Layer 001,ambient,3TR6dG23WkTS4LMGela6UC,4.03,3.84,4.5649999999999995,{}
Yello,Vertical Vision,electronic,3ZaLzxvaljK0zxSY5zTcoP,3.685,3.3,5.48,{}
A Flock of Seagulls,Heartbeat Like A Drum,new wave,5NfKJTqwbPKhyvNhnEUkOB,4.32,3.55,5.17,{}
Labradford,"Recorded and Mixed At Sound of Music, Richmond, Va.",post-rock,5CJc3p0ZBznyVnnS6A2SE3,3.6666666666666665,2.64,3.4066666666666667,{}
Seefeel,Minky Starshine,electronic,2xBuoXznnJLrqZzvzZ6lIJ,3.16,2.2666666666666666,3.5733333333333333,{}
Cold,DONT BELONG,alternative rock,1gNFOT7EmJRPbRoluFI14Q,4.32,3.55,5.17,{}
Iowa Super Soccer,Cold,indie,7oirdfRHB9ssi71uLBLA57,4.32,3.55,5.17,{}
Jeffrey Gaines,Fear,singer-songwriter,1Pyr7sordg0TlhJM3Dn56e,4.32,3.55,5.17,{}
Bloc Party,She's Hearing Voices (Erol Alkan Remix),indie rock,7y0rFnbdDcW0rI8vuqDLk7,4.32,3.55,5.17,{}
The Names,White Shadow,post-punk,69hn6XyhlBtAtKfcbH4rhE,4.32,3.55,5.17,{}
Fennesz,Tree,ambient,7zyH5ilZlap14xT9cnBn7f,3.6666666666666665,2.64,3.4066666666666667,{}
Aarktica,The Ice (Feels Three Feet Thick Between Us),ambient,3Mwys9MdTvnwLlwYwUmqSW,4.32,3.55,5.17,{}
Bill Frisell,"Cold, Cold Heart",jazz,71PUe4wCUCfPJ5aCLhW55H,3.875,3.58,5.305,{}
Coil,Chalice,electronic,2inDNCiMkvMl8w54BW1f9t,4.16,2.7975,3.852500000000001,{}
Proem,Little Littles,electronica,7mGC4EdToitPanPCbty6vm,4.32,3.55,5.17,{}
Benga,Rock Music,experimental,4VKaq5ffkL6DVa0NvnJIgE,4.32,3.55,5.17,{}
Soup,Going Somewhere,post-rock,7nEHEi7LlmMY6TyMzpPHSm,4.32,3.55,5.17,{}
Iron Curtain,Tarantula scream,experimental,4V4KZ73pYEtIRhHmitFBE0,4.32,3.55,5.17,{}
Yagya,Discernment,electronic,7zg4WB9l5HuuZerZq8EscE,4.126666666666667,3.743333333333333,4.766666666666667,{}
Hard-Fi,Move On Dub,indie,3XKe6MJBLHp0ERSoKgIOBV,4.32,3.55,5.17,{}
Piano Magic,Password,indie,1xgmBFez2DmmCPvtdu0IjO,3.948571428571429,3.165714285714286,4.241428571428571,{}
Coil,Lost Rivers of London,electronic,0IvONGzM6maSSunPocEIgI,4.32,3.55,5.17,{}
Valet,Blood Is Clean,ambient,33uPiYZSVnNe46YMsNIWh4,4.32,3.55,5.17,{}
Para One,Vampire,electronic,3rkyBQU6N2t4YaV9ISONSA,4.32,3.55,5.17,{}
Shifted,Yearning,electronic,5cOH17jyWUMqhhuFBbArSD,4.32,3.55,5.17,{}
Jesper Kyd,Slaughterhouse,dark ambient,5KQx1nfmKEgXyP3xR8lpVw,4.32,3.55,5.17,{}
Khlyst,VI,dark ambient,48jkSUYmhptEuQMFIXyGou,4.32,3.55,5.17,{}
Black Box Recorder,Watch the Angel Not the Wire,alternative,6qDiVe6Cdjr4SdS5c6FKcm,4.32,3.55,5.17,{}
Vinterriket,Lichtschleier,dark ambient,7y2UL1rHOyaih6KpGTTVRO,3.3466666666666667,2.546666666666667,3.4266666666666667,{}
Tom Brosseau,Plaid Lined Jacket,folk,2qtF9j3iLkPCNXws4IXQgr,4.32,3.55,5.17,{}
Jam City,The Nite Life,ambient,7xMYsw0TI2piHcS0F1U9Wa,4.32,3.55,5.17,{}
Maddy Prior,Cold Flame,folk,7BTTCuRKHba7fsyRjZCKGF,4.32,3.55,5.17,{}
Blur,Death of a Party (Billy Whiskers Mix),electronic,30QkEqWuBIrC5WpAUBv5o0,4.32,3.55,5.17,{}
"Halloween, Alaska",The Four Corners,electronic,3RnorqUKoOTodJBluBSluh,4.32,3.55,5.17,{}
Bleib Modern,Self-Loathing,alternative,5IUoNpmvEgHr6MTjRfflhM,2.16,1.775,2.585,{}
Casino Versus Japan,Miano: A Pink Night for the Snowmen,ambient,6NXn3rUPBakXQbKsfRSm2p,4.32,3.55,5.17,{}
The Declining Winter,Summer Turns to Hurt,electronica,7xYhcSGEcfjpGlitLwfMvk,4.492,3.594,4.29,{}
ASC,Spheres,ambient,1O9waDa7fMamugqo6K6pei,4.32,3.55,5.17,{}
Mind Necrosis Factor,Song of Dunes,experimental,2UzQBKHYrnzkAON7ORNJZW,3.3466666666666667,2.546666666666667,3.4266666666666667,{}
Mind Necrosis Factor,Sombras,dark ambient,1oNLuVz7EV2Kmb0PfSzq9M,4.12,3.0405179282868526,4.094940239043824,{}
Tor Lundvall,The Train Home,ambient,5Bkx0jmzSQukCiZ8uKngtE,3.2316666666666665,3.48,3.673333333333334,{}
Hecq,steeltongued (hecqs wolds retreat by team doyobi),electronic,5gBDsLFa5Z12y2aN8yWb6l,4.32,3.55,5.17,{}
Kirlian Camera,Blue Room (extended version),alternative,12pP1b7tNXcRP1Jwsvqy7U,4.32,3.55,5.17,{}
The Verve,Sonnet (2004 Digital Remaster),alternative,5mqbIJQrgPj1u7ITwWPujL,4.32,3.55,5.17,{}
F ingers,Escape Into The Bushes,shoegaze,2SmrEaZLO5QvIzgkP0dlb2,4.32,3.55,5.17,{}
In a Nutshell,Shamaniac,indie,0I0ZQbWQmiE62H7SRYXRgE,4.03,3.84,4.565,{}
The Declining Winter,The World Is an Idiot,indie,0wJxy1bfUALjfsXLobwfIi,3.964,2.916,4.148,{}
Mind Necrosis Factor,Shabda,dark ambient,1zMuEjbMYLVv4xLYOUoRAg,4.014883720930233,2.950365448504983,3.972558139534884,{}
Duet Emmo,The First Person,electronica,05zEQfT9lpKuglBznNss99,4.32,3.55,5.17,{}
Attica! Attica!,Frostbite,acoustic,3IsQa4ppjNMm4UV9GxsPNs,4.32,3.55,5.17,{}
Victrola,A game of despair,new wave,3tvf86e62g9Lw56WVXjUN5,3.0583251231527093,2.6814778325123148,2.9762561576354685,{}
Celluloide,Imprévisible,electronic,2hpkE4EH5jq9NQ4ZNzdwGv,4.32,3.55,5.17,{}
Terje Rypdal,Will,jazz,3L6xjfUicUIghkQXfcfF55,4.32,3.55,5.17,{}
Maps and Diagrams,When the World is Falling,ambient,5MhFaxszVzS196j13sZgnm,4.32,3.55,5.17,{}
Arctic,Launching Pad,indie,4SNUR5Ge6Br6G2YVKDtJjU,3.47,2.3975,3.985,{}
Chris Herbert,As Blue As Your Eyes Lover,ambient,27zMKamNB9CTU7LFepMXSk,4.03,3.84,4.565,{}
Megan Nicole,The a Team,sad,3c8YPpWqq6DaqUGfgzdmYP,3.796,3.49,4.872,{}
Battle Dagorath,Carn Dûm,ambient,3XQli1SGfNcO6Jm8IO5ASu,4.32,3.55,5.17,{}
Valkyrend Varieté,Karjala,ambient,2XPApjyeIh7iOXGgmPPvcm,2.16,1.775,2.585,{}
Claw Boys Claw,Halibut,blues,4ERPWKysDRdiw87ozSalwH,3.875,3.58,5.305,{}
Freeze Etch,Asunder,electronic,6zXITFOINcTLWdvhVjQLXK,4.32,3.55,5.17,{}
Radiohead,Suck Young Blood,alternative rock,53RYTfkLiyZuUZHwJC3Wmm,2.0491525423728816,1.952542372881356,2.321186440677966,{}
Parrket,Skeletonised,jazz,0QNZOmFvjpyBOWRHKyMICI,4.32,3.55,5.17,{}
IWR,Wreckage,sad,7I96LvaXrF9WYQElghVv0n,3.275,2.4625,4.0025,{}
IWR,Sleepwalkers,ambient,5UikyjnBOzldRgou4odbia,4.086,3.474,3.944,{}
The Thought Criminals,Date Rape Lovers (Slimelight Mix),electronica,7wDF1sVHaQNHQy4TprZFJ3,4.32,3.55,5.17,{}
The National,Think You Can Wait,indie,4ARUe13SJ4Ca1OpIjqtjVO,2.2683333333333335,3.7683333333333335,3.185,{}
Borko,Spoonstabber,electronic,5XhXEPYu5qdsKM5sMXfgWD,4.461428571428571,3.38,4.582857142857143,{}
Merz,My Name Is Sad And At Sea,indie,21GNSZLb8PRMxlfKZDOyPx,3.164,3.964,4.342,{}
Feist,Lonely Lonely,indie,5U4KihyhECuTIQOyGNf0a8,4.351196581196581,3.657521367521368,4.694700854700854,{}
"The Good, the Bad & the Queen",The Bunting Song,indie,6a5GKKW5x6w8W5QPkrcl4l,3.724166666666666,3.74,3.704166666666666,{}
Tom Waits,Lonely,blues,3zpbLR7jCbqE5KQYdO8QAm,3.5293658536585366,3.908829268292682,4.689414634146341,{}
Michael Kiwanuka,Cold Little Heart,soul,7KX65PC1UZuImsUInThbav,2.8366666666666664,3.9966666666666666,3.71,{}
The Replacements,Here Comes A Regular,acoustic,5Yc1rQKy4uv4QJFJTPHEiu,3.5832608695652173,3.652028985507246,4.171666666666665,{}
Ryan Adams,Harder Now That It's Over,singer-songwriter,3NP2tM8rPsXWoaSiWv8zy9,4.435897435897436,3.7571794871794872,4.992649572649573,{}
The Magnetic Fields,Acoustic Guitar,acoustic,4l4IytuWNPZaN5EU80TTCO,4.427087378640777,2.7557281553398063,4.730679611650486,{}
Modest Mouse,Edit the Sad Parts,indie,4wb4m3HzBUSUGNkT8FvVLj,3.3400000000000003,3.5266666666666664,3.854999999999999,{}
Tori Amos,Strange,alternative,23KLQ87KNhhLQjvI6VLBkP,4.019687500000001,3.765625,4.5825,{}
Sigur Rós,Refur,ambient,3b6CiLdImyNbZo5QgkR6he,4.338895705521472,3.133128834355828,4.12478527607362,{}
Billy Bragg & Wilco,At My Window Sad and Lonely,folk,27do1ZM5hGENbkqOvGdvdh,4.246363636363636,3.46125,4.33875,{}
Ben Howard,To Be Alone,indie,3cQ5OfMH3oANsB8BSy3z1i,3.687462686567164,3.974179104477612,4.2611940298507465,{}
Idlewild,Love Steals Us From Loneliness,indie,4SoRvuR09go03chQROV80q,4.458888888888889,3.9,4.245555555555556,{}
Sugar Ray,Falls Apart,alternative rock,4T7fVN4ZOFE3JoGyaxZL6O,3.68,3.5633333333333335,3.4566666666666666,{}
The Flaming Lips,Are You A Hypnotist?,electronica,0UQnWjRKEphlQtzeZ83lC2,3.893636363636363,3.5490909090909093,4.325454545454545,{}
Okkervil River,Red,indie,2En1zDzIhFICQq2dlvwHR1,3.728873239436619,3.7393896713615025,4.278450704225352,{}
Okkervil River,It Ends With a Fall,indie,3Tzvb09v01Vnmcz3eMuRyn,2.1275,2.9975,2.7825,{}
Bright Eyes,A New Arrangement,indie,3HfJJ1XYeyG3slndyQyvGq,3.6574149659863946,3.304557823129252,3.6382993197278912,{}
Secondhand Serenade,End,acoustic,5FwWIMBccXtvV55Bsb0DcK,2.1366666666666667,2.8333333333333335,2.4299999999999997,{}
The Radio Dept.,This Past Week,indie,4jYLldJniWAQ5iT7VE9KP9,4.4,3.315,4.004999999999999,{}
Eisley,I Could Be There For You,indie,6lzzeSmSlVFjMb4V0byB5E,3.3966666666666665,3.0900000000000003,3.2033333333333336,{}
Antony and the Johnsons,The Lake,indie,5UhJhcaMA3AuJMeTGLKOif,2.3883333333333328,2.3310606060606065,2.7404545454545457,{}
Frank Sinatra,Drinking Again,jazz,6aLmYwLuSOA9WowYrwgfcK,2.517821782178218,3.634851485148515,3.122970297029703,{}
Russian Red,Timing Is Crucial,folk,4E4VieUXX4F1ARwwczl0iI,4.492255639097745,3.926992481203007,4.562255639097744,{}
As Tall As Lions,The Carousel,indie,0S7uumhqxCTotY7lDQCWHA,1.59,2.62,2.39,{}
Tracey Thorn,A-Z,electronic,2CjbwXXnFS9hrefEzmnH1E,4.21,3.85375,4.39625,{}
Red House Painters,Shadows,indie,0OIyhmV7R9QjNF7CzItiwk,3.50625,3.47875,3.76625,{}
Vincent Gallo,Yes I'm Lonely,indie,6eGgBNS9pBjefhINROMwwh,3.503956834532374,3.175107913669065,4.31863309352518,{}
Bright Eyes,Feb. 15th,indie,00u3VdLBeJDi8QC12sj8lw,4.40375,3.8225,4.60375,{}
Beth Orton,Central Reservation (original version),folk,2dNhzISBlnjKhYjK1PulH0,4.2875,3.1075000000000004,4.275,{}
Frank Sinatra,Where or When,jazz,2fupvjkjcr7KACa76jbQvJ,2.385,3.93,3.585,{}
Morrissey,Lost,indie,7gp03mWWkZ6jK6a6yj6VG6,2.8366666666666664,3.9966666666666666,3.71,{}
Lucero,Sweet Little Thing,indie,25XGDQQTKE4ctaF1oSdiWJ,2.7333333333333334,3.8233333333333337,4.203333333333333,{}
Shearwater,"Red Sea, Black Sea",folk,1C1BYPaMBu2fbBgKtyLzkK,2.35,3.296666666666667,2.973333333333333,{}
Paper Rival,Alabama,indie rock,4kJ4dOsAHtPzGmznMpDQh4,4.21,3.4228571428571426,4.13,{}
Low,Stay,trip-hop,1Nhb2W4BXDTdSbNBw0BxVd,4.15,3.536666666666666,3.77,{}
"Loney, dear",I Am the Odd One,indie,3s8tBcFQsHvEGXiUGu9t46,3.1066666666666665,3.0616666666666665,3.755,{}
The Good Life,Early Out the Gate,indie,6sx67fPwpI6uKj5YCURcOw,4.335555555555556,3.4766666666666666,4.58,{}
Hello Saferide,Leaving You Behind,indie,1mCkSPQWQ4OsuE7A3eEorZ,3.9866666666666672,3.885,4.565000000000001,{}
The Avett Brothers,Sixteen In July,chill,3Lk9B2FCWemBzBpA46kI0l,3.7725,3.59,4.5675,{}
Frank Sinatra,Only the Lonely,jazz,5KMx6pnDhp6p9fTN0zG9tZ,1.6733333333333331,2.82,2.3133333333333335,{}
Matt Pond PA,No More,indie,4hC75IeUPMAJINAd5zCOsR,2.385,3.93,3.585,{}
Rasputina,A Quitter,alternative,5cGrP6FcfsdkNhoL5FeGvq,3.1437500000000003,3.473749999999999,3.5812500000000003,{}
Amerie,Dear John,soul,5S0Ifd09Fb0TSrrusm5IFP,4.175,3.0625,4.01,{}
The Boo Radleys,Reaching Out From Here,shoegaze,6XUYmLrB8Gak3s09gayy4l,3.785,3.2425,4.0925,{}
Amanda Palmer,on an unknown beach,sad,06MXvCrlZzsoM1haDrVq3C,2.385,3.93,3.585,{}
Fabrizio De André,Preghiera in gennaio,folk,1Hd9I5eGPhOzc4M6C0pgME,2.385,3.93,3.585,{}
Rilo Kiley,About the Moon,sad,3VtuReLiMuwyEFfrl8GWPA,2.6525,3.87,3.7425,{}
The Ink Spots,"We Three (My Echo, My Shadow and Me)",jazz,43a4zqUZL1vHH93EKBFkLj,3.93,3.498,3.736,{}
Jim's Big Ego,The Ballad of Barry Allen,indie,7wJh3OpwJIvGG1COIkMoRf,2.453034482758621,2.661793103448276,2.910827586206897,{}
Maximilian Hecker,Cold Wind Blowing,singer-songwriter,5K2NLAT5uGbOPB2jM4M7PB,4.464545454545454,3.039090909090909,4.714090909090909,{}
Pavement,Secret Knowledge of Backroads (Peel Session 1),indie,5P1m5pLTTmHX1EjoXLN9rL,3.4775,3.545,4.075,{}
Trespassers William,I Know,alternative,7C3dPj582IOLK5vwbaWyQO,2.771666666666667,3.2966666666666664,3.605,{}
Janis Ian,Jesse,singer-songwriter,7qzNfbSht1g8XOa1DWBgEd,3.48,2.8366666666666664,3.15,{}
Tori Amos,Baker Baker (Alternate Mix),alternative,4ItufmlylLZYgRvPiUEVa2,2.5788165680473374,3.948698224852071,3.775621301775148,{}
Tom Waits,The Piano Has Been Drinking (N,experimental,2Byq9AiqDPnTGaEgnGt6Q4,3.469037037037037,3.854296296296297,4.558518518518518,{}
The Emotions,What Do The Lonely Do At Christmas?,soul,4qXgtbu9ZIAhcWVKCwOL72,3.0500000000000003,3.99,4.385,{}
Hayden,Lullaby,indie,1lIfLgpNqkLA26BXrbGVnp,3.915,3.81,4.44,{}
John Mellencamp,Mean,singer-songwriter,3ltjfl5Ul5xnuGwxhTq4OY,1.335,2.185,1.665,{}
Babybird,Bad Old Man,indie,7t4ZM7nixZs19hS8N793Mf,1.908,3.144,2.868,{}
Carlos Paredes,Verdes anos,sad,24X1QZJd3vUj3CKWNSCfdo,2.605,3.615,3.185,{}
The Maine,Lovely Sad,indie,7xsLvTLqXL5pY9IfYyyB8r,2.39,3.556666666666666,3.67,{}
Sexton Blake,Hungry Heart,sad,5NKY9efgQ02YHnmMXmT9bZ,2.8366666666666664,3.9966666666666666,3.71,{}
Paul Simon,I Am A Rock [Alternate Version],folk,5e6AUihhLaE6hjxkA4LzSu,3.306666666666666,2.286666666666666,3.473333333333333,{}
Brad Mehldau,The Bard Returns,jazz,5WuBLjB38V5CghmH58QN2t,3.4200000000000004,3.103333333333333,3.5833333333333335,{}
Joan of Arc,So Open; Hooray!,indie,6OhrmowQrdudAv3Wzm4fRG,3.8375,3.13,3.79,{}
The Spill Canvas,Appreciation,acoustic,6udoJBAxzoTvk6N5qkF7K4,4.248333333333333,3.935,4.765833333333333,{}
Joan of Arc,Sympathy For The Rolling Stones,chill,1DRdOyD9Pv11LEnz2uAay0,3.915,3.81,4.44,{}
Drugstore,Song for the Lonely,indie,3GP1cvdLQYg5da9Gy5vrZL,2.3733333333333335,3.9833333333333334,3.5933333333333333,{}
Harmonic 33,Pianet 54,electronic,0g0iol2MKCtXFqFR0o1VKL,3.05,3.99,4.385,{}
Straylight Run,Slow Descent,sad,1NiQbti0AFho3PdkeSwKpl,4.15375,3.85375,4.9,{}
Stephen Harrison,When Darkness Comes,folk,0XgL6bpPPrX3cODoANjmv0,4.07,3.61,4.736,{}
Johnny Ace,So Lonely,soul,4tm0QPKD3TTvnykztMezQZ,3.05,3.99,4.385,{}
Stephen Harrison,WINTER SUN,electronic,4wcLFznRwkZ2rGxtqcegTM,3.7216666666666662,3.0016666666666665,4.138333333333334,{}
Jerry Goldsmith,It's a Long Road (instrumental),sad,1mHDijPGPejgacyP3BvnO0,3.6625,3.8625,4.4875,{}
Uncle Deadly,Songs About God,acoustic,6WvPXCb0mEvzLZ8KuZ4atY,3.743333333333333,2.6633333333333336,4.216666666666667,{}
Glideascope,A Moment's Peace Reprise,downtempo,6HdBdfIjJozzjEipl7KO7L,2.9883333333333333,2.581666666666667,3.26,{}
Johnny Madsen,One Man Band,blues,2IjCvoFPc0lCTEJFKRfgrx,3.1766666666666667,3.8633333333333337,4.736666666666666,{}
Noneworks,Magritte's sky,electronic,1DXE7OAyS03re2yOgG5kA6,2.292,3.354,3.152,{}
Noneworks,Nanolife,electronic,1jleybnJJXf2YRKUSkZzKl,2.4816666666666665,3.3966666666666665,3.533333333333333,{}
Noneworks,Showcase,electronic,5WOTKdQEXIJVGKXd1liMw5,3.1966666666666668,3.803333333333333,3.765,{}
Chin Chin,Why Am I So Lonely II,indie,0wyFt4Nlrhg5P8wZyqk5QI,2.385,3.93,3.585,{}
Noneworks,My room filled in by the hundred walls,ambient,5g1khbgvRDSs9Ccgc2jGWx,2.756666666666667,3.4766666666666666,3.395,{}
The Goo Goo Dolls,Sympathy,alternative rock,5fIrBv7PrI2MBcktQOcmpI,4.475593220338983,3.927203389830508,4.739661016949153,{}
Carlos Paredes,Mudar De Vida - Música De Fundo,sad,1ceMv4T6bI1DDdP68YivCb,2.605,3.615,3.185,{}
Stephen Harrison,River Of Time,indie,1wW3m90ywQFlFJ43Ejep5t,4.13,3.3133333333333335,4.288333333333333,{}
Brad Mehldau,Exit Music For a Film,sad,73ik3a517Lz2W7eLWejapJ,2.385,3.93,3.585,{}
Noneworks,In music,alternative,2tPJtLfPDJCtsEEB0Oe4EB,2.487142857142857,2.7671428571428573,2.9485714285714284,{}
Heaven's Heathens,In The Morning Light,alternative rock,2M53fKKaUqpGcRvLNlGjTB,3.81,3.158333333333333,3.88,{}
The Airborne Toxic Event,Sometime Around Midnight (Acoustic Version - Bonus Track),acoustic,4y8CJeZdaBWBs4MiBxFzIB,1.335,2.185,1.665,{}
Halcyon,Every Cell,sad,40tzhWEyd87ewVVrPcF60p,2.836666666666667,3.996666666666666,3.709999999999999,{}
Al Green,how can you mend a broken hea,soul,6lUXneXZ9jc3HSMHgd8oqh,2.8366666666666664,3.9966666666666666,3.71,{}
Keshco,Long Road To Castle Acre,singer-songwriter,43vNpUVbBZt6YPC9F4RTPI,1.1042696629213484,2.0537078651685396,1.6008988764044942,{}
Calvin Marty,The Dead Sea,indie,0q6K3HR7YibMdDbeVySZMQ,1.59,2.62,2.39,{}
Stephen Harrison,Garbo Smiles,indie,5gF8oDnSeX3sOlVySFFKZl,1.59,2.62,2.39,{}
FOWL,Lone,jazz,3JxaYpYEJwHEaaidw3sVLv,3.816666666666667,3.556666666666666,4.723333333333334,{}
Stephen Harrison,Today Tomorrow (Remastered),indie,4E6A7Nr0SXVmelUFniC7US,4.495,3.56625,4.50625,{}
Baths,Worsening,electronic,7Gu9GPkUqLLbuTETEhhEeN,2.645,1.74,2.805,{}
Morphine,Miles Davis' Funeral,alternative,6aAgPsCxve2lO7isn3WX7S,3.3030075187969925,3.602857142857143,4.248195488721804,{}
Chromatics,The River,electronic,7A6ge77smjiiYdXeOef0Cf,4.454,3.32,4.192,{}
Cursive,The Lament of Pretty Baby,indie,2h2gIQP1f7BCTeDbHx5lwj,4.373666666666667,3.894111111111111,4.753,{}
Tom Waits,Eggs and Sausage (In a Cadillac With Susan Michelson),jazz,20RsGWpjJmPe42tyRxReHv,4.476208333333333,3.80875,5.572666666666666,{}
Tom Waits,On a Foggy Night,blues,0bwXeX5eiRII7WHVF8mRvj,4.43,3.9244444444444446,5.482222222222222,{}
Mark Lanegan,Riding the Nightingale,singer-songwriter,25gJxvIq1Tfo2IGA9EkkWM,3.5233333333333334,3.0933333333333337,4.065,{}
Tom Waits,Nighthawk Postcards (From Easy Street),jazz,54X57PIhlFgOqfyNnGbq40,4.463636363636364,3.923636363636364,5.434545454545455,{}
Soulsavers,Ask The Dust,electronic,0ZraXL5hebyVpjXk6U0PC6,3.7505434782608695,2.7871739130434783,3.3751086956521736,{}
Shuggie Otis,Me And My Woman,blues,6zQ3sh6TdYDfVbd9oPgjXN,3.353881578947368,3.525328947368421,4.939671052631579,{}
Bo Diddley,I Can Tell,blues,3ocyQE8AUQcAZOgJGNBHoW,3.871923076923077,3.5915384615384616,5.4642307692307694,{}
Patti Smith,Fireflies,alternative rock,6Pky0qeb1CZfx6JiEUzn1j,3.734624277456648,3.4652023121387283,4.090462427745664,{}
Tocotronic,Neues vom Trickser,indie,0jCDcx2zLNw5zjqwhwSi2F,2.645,1.7399999999999998,2.805,{}
Vangelis,The Long March,electronic,3CryX8FKuAD2m5ohQ7CN27,4.104,2.9119999999999995,3.96,{}
Love Spirals Downwards,Alicia,electronic,71nFvJm0bdxc9ecp1UHjQj,3.138,2.146,2.868,{}
Man Without Country,King Complex,electronic,2CYnbxXD2cdwVE09BBfIg4,2.463333333333334,2.3233333333333333,3.15,{}
Escape the Day,Days,post-rock,34HbsGJFjvnNvWJ7nFR5m3,2.47,3.26,3.448333333333333,{}
Albert Collins,Chatterbox,blues,03YdNETN006lTycoBgQVP4,3.672608695652174,3.5930434782608693,5.462173913043478,{}
Amadou & Mariam,Sabali (Miike Snow Remix),electronic,2XXZOjvs2DkbTDI70tINQP,3.46,2.5633333333333335,3.3766666666666665,{}
Ashram,Lady,ambient,04ccHrJ6iuvT5GhFpM7D1y,2.611703703703704,1.9065185185185185,2.573925925925926,{}
Hungry Lucy,Stay,trip-hop,5aEdPIsvVxAALTNqsntxZF,3.820555555555556,2.751666666666667,4.086333333333333,{}
Elizabeth Anka Vajagic,And The Sky Lay Still,folk,70xyT1fn0uV0WkAbobuDyZ,4.017037037037038,3.933555555555555,4.430962962962964,{}
Rhea's Obsession,Too Deep,alternative,00wNi0I4pM807YOnCgnYby,2.8721702127659574,2.248297872340425,2.8733191489361705,{}
Venus Hum,Turn Me Around,electronica,4wuer6NiHsVS4spM7rX24e,3.9575,2.6725,3.79,{}
Hungry Lucy,Cover Me,trip-hop,2fqabyGeuGIPJTV1TpppAn,3.341182266009852,2.3421182266009852,2.879753694581281,{}
Syl Johnson,Ghetto Woman,soul,7JKZulEIdIjktVZl5JvLuJ,3.802,3.584,5.474,{}
Love Spirals Downwards,Amarillo,trip-hop,01nz7KIK1h9elPth1KGHLd,3.4833333333333334,2.243333333333333,3.72,{}
Love Spirals Downwards,Subsequently (Live),ambient,2C32PoEeNUUgnfi78S6KHf,4.2575,2.9974999999999996,4.1025,{}
Jarboe,Circles in Red Dirt,alternative rock,7ITlAJ7zZ1cPZYHd0bHum8,4.334,3.35,3.784,{}
Johnny Hollow,I Am Stretched On Your Grave,electronica,6ZFH7rrY499RKH5LwMuOaN,3.01,2.536666666666666,3.19,{}
Disjecta,Is That Really It?,ambient,6tmkQITcUW9QkemxgVYXc3,4.246666666666667,3.8,4.666666666666667,{}
Louisa John-Krol,The seventh ingress,ambient,4WIhZmzNmG81kA1cs025q4,3.7240625,3.430625,3.8478125,{}
Breathless,Monkey Talk,post-punk,59y3RlV6zO3r1c8A5Hgohw,4.29,3.74,4.895,{}
Moroccan Spirit,Music For 1001 Nights - Outro,ambient,6DH7SDQneo6n6wb7BnnEYg,1.7633333333333334,1.16,1.87,{}
Ike Turner,Jazzy Fuzzy,blues,5RpVv2g4o8crJzTJE7Gum1,3.901940298507463,3.5770149253731343,5.483134328358209,{}
Angellore,Errance,folk,318zmiPkRHdSvSBC8hCC1A,4.4575,2.75,4.290000000000001,{}
byron,The Night,alternative,260rzh31AkfbWnMOS3wtJe,4.36,3.545,5.525,{}
The Tallis Scholars,Allegri: Miserere,ambient,79AiayhGAGdWydcavnq6z4,2.645,1.74,2.805,{}
Paul Butterfield Blues Band,Work Song,blues,2B7tBoinU21jdCbc0w1dfq,4.383975903614458,3.6556626506024097,5.614578313253012,{}
Daft Punk / Romanthony,One More Time,electronic,6ju6DQ7uIuo74eh8iKUQu5,4.487988165680474,3.405443786982249,4.387988165680474,{}
Blue Nile,From a late night train,jazz,1ih87c1SASUORXQ9zZk3Z1,3.2485714285714287,2.7614285714285716,3.2585714285714285,{}
Caribou,Desiree,electronic,75CldAcG1xEmUyxNH2b3qv,4.253333333333333,2.06,3.3600000000000003,{}
Air,Moon Fever,ambient,3mKB8BUg6JIXlNChQXQQNR,4.138,1.586,3.886,{}
Eels,Selective Memory,alternative,7fLBa3ZKpVTwBxmlh43c17,3.6878873239436616,2.3830985915492957,3.6912676056338025,{}
The Mountain Goats,San Bernardino,singer-songwriter,4L5Le9IsRgydx8ifsLELpD,3.19,1.545,2.52,{}
Tim Buckley,Sing A Song For You,folk,01o6YGrdvMrUAFmWgwoDCb,4.3824277456647405,3.3448554913294797,4.265895953757226,{}
Stina Nordenstam,On Falling,alternative,7ewxLRU0BVV28DMCmxZNof,4.250326797385622,2.501437908496732,3.960588235294118,{}
The Mountain Goats,Genesis 30:3,downtempo,06aduSITfrhF9gzP6mb2CA,3.8424999999999994,2.7375,3.2350000000000003,{}
Sixpence None the Richer,The Lines of My Earth,indie,522kj6LtM4ca8ghcUsVOva,4.222054794520549,3.5377168949771685,4.272054794520548,{}
Get Well Soon,Help To Prevent Forest Fires,indie,02yYgNReOUXRAQ8zuaJOs0,4.146,2.554,4.544,{}
múm,Boots of Fog,electronic,2DYviotmfyvZ2Ev1p5NUHi,3.19,1.545,2.52,{}
The Clientele,Prelude,indie rock,0rWl2DZHNx0NTrt4qg9cWM,4.476666666666667,1.6666666666666667,3.6000000000000005,{}
matryoshka,Niedola,post-rock,1GNaUn57ZorgH6EyIIKCww,3.928571428571429,1.8542857142857143,3.317142857142857,{}
Meg Baird,All I Ever Wanted,alternative,2PO871xpGo0PZwqxZ7fI7b,4.341447368421052,3.743289473684211,4.474736842105263,{}
