artist,track,genre,valence_tags,arousal_tags,dominance_tags,spotify_id
Arcana,Gathering of the Storm,dark ambient,4.143093525179856,3.41705035971223,3.969136690647482,0LLEb90f45z5N9dcpdDJX0
Monolake,North,electronica,4.32,3.55,5.17,07H2nqGkc40YoLFw5c9TSK
Jóhann Jóhannsson,The sun's gone dim and the sky's turned black,ambient,3.1004761904761904,3.1767857142857148,3.403452380952381,2gwWX5xo7izyu63ILcTXs9
The Black Dog,Delay 9,electronic,4.320000000000001,3.55,5.17,1gxE33M1ZDzjZkqVJJZp1w
Nickel Eye,Where The Cold Wind Blows,indie,4.32,3.55,5.17,3aRVSAkxuGNKZxTXwh6vf2
Chihei Hatakeyama,Granular Haze,ambient,4.32,3.55,5.17,0u3ZbwDSRAGMb1ZDzb3eG5
Roger Eno,A Place In The Wilderness,ambient,4.230070921985816,2.3971631205673756,4.002340425531915,54xQTn1N1orhfjLzp684ZK
Louis Armstrong,Zat You Santa Claus?,jazz,4.32,3.55,5.17,5zVXvYPvU4anhLlAQjvf5Y
Thomas Köner,Serac,ambient,4.32,3.55,5.17,7ru45RlDsgniqGJc9Ldm6P
Smoosh,It's Cold,indie,4.32,3.55,5.17,2SyPidb7EqgJp7XA5cF1Ee
The Black Dog,Strip Light Hate,electronic,4.32,3.55,5.17,2ADd78Bfzj76maD5jeM0aL
Cold,Gone Away (A Song For Starr),alternative,4.32,3.55,5.17,3Vxib4vvhfLPyphsln3of2
Black Box Recorder,The Deverell Twins,indie,1.44,1.1833333333333331,1.7233333333333334,3eRm3EF49iKgLZ1vVBKPTp
Nico,Purple Lips,experimental,3.788571428571429,3.62,4.038571428571429,5ZQQj3IU3xZWXhB4AwlHjg
The Best Pessimist,Cold Eye Color,post-rock,4.32,3.55,5.17,0eDVzyFDn2aCFyi94fb9p1
Nils Petter Molvær,Presence,jazz,4.32,3.55,5.17,1KA1FSC62clFSoTA138vHh
The Black Dog,He Knows,electronic,4.32,3.55,5.17,3cLbNCfFgm4F2awi1Gz7uE
Robert Henke,Layer 001,ambient,4.03,3.84,4.5649999999999995,3TR6dG23WkTS4LMGela6UC
Yello,Vertical Vision,electronic,3.685,3.3,5.48,3ZaLzxvaljK0zxSY5zTcoP
A Flock of Seagulls,Heartbeat Like A Drum,new wave,4.32,3.55,5.17,5NfKJTqwbPKhyvNhnEUkOB
Labradford,"Recorded and Mixed At Sound of Music, Richmond, Va.",post-rock,3.6666666666666665,2.64,3.4066666666666667,5CJc3p0ZBznyVnnS6A2SE3
Seefeel,Minky Starshine,electronic,3.16,2.2666666666666666,3.5733333333333333,2xBuoXznnJLrqZzvzZ6lIJ
Cold,DONT BELONG,alternative rock,4.32,3.55,5.17,1gNFOT7EmJRPbRoluFI14Q
Iowa Super Soccer,Cold,indie,4.32,3.55,5.17,7oirdfRHB9ssi71uLBLA57
Jeffrey Gaines,Fear,singer-songwriter,4.32,3.55,5.17,1Pyr7sordg0TlhJM3Dn56e
Bloc Party,She's Hearing Voices (Erol Alkan Remix),indie rock,4.32,3.55,5.17,7y0rFnbdDcW0rI8vuqDLk7
The Names,White Shadow,post-punk,4.32,3.55,5.17,69hn6XyhlBtAtKfcbH4rhE
Fennesz,Tree,ambient,3.6666666666666665,2.64,3.4066666666666667,7zyH5ilZlap14xT9cnBn7f
Aarktica,The Ice (Feels Three Feet Thick Between Us),ambient,4.32,3.55,5.17,3Mwys9MdTvnwLlwYwUmqSW
Bill Frisell,"Cold, Cold Heart",jazz,3.875,3.58,5.305,71PUe4wCUCfPJ5aCLhW55H
Coil,Chalice,electronic,4.16,2.7975,3.852500000000001,2inDNCiMkvMl8w54BW1f9t
Proem,Little Littles,electronica,4.32,3.55,5.17,7mGC4EdToitPanPCbty6vm
Benga,Rock Music,experimental,4.32,3.55,5.17,4VKaq5ffkL6DVa0NvnJIgE
Soup,Going Somewhere,post-rock,4.32,3.55,5.17,7nEHEi7LlmMY6TyMzpPHSm
Iron Curtain,Tarantula scream,experimental,4.32,3.55,5.17,4V4KZ73pYEtIRhHmitFBE0
Yagya,Discernment,electronic,4.126666666666667,3.743333333333333,4.766666666666667,7zg4WB9l5HuuZerZq8EscE
Hard-Fi,Move On Dub,indie,4.32,3.55,5.17,3XKe6MJBLHp0ERSoKgIOBV
Piano Magic,Password,indie,3.948571428571429,3.165714285714286,4.241428571428571,1xgmBFez2DmmCPvtdu0IjO
Coil,Lost Rivers of London,electronic,4.32,3.55,5.17,0IvONGzM6maSSunPocEIgI
Valet,Blood Is Clean,ambient,4.32,3.55,5.17,33uPiYZSVnNe46YMsNIWh4
Para One,Vampire,electronic,4.32,3.55,5.17,3rkyBQU6N2t4YaV9ISONSA
Shifted,Yearning,electronic,4.32,3.55,5.17,5cOH17jyWUMqhhuFBbArSD
Jesper Kyd,Slaughterhouse,dark ambient,4.32,3.55,5.17,5KQx1nfmKEgXyP3xR8lpVw
Khlyst,VI,dark ambient,4.32,3.55,5.17,48jkSUYmhptEuQMFIXyGou
Black Box Recorder,Watch the Angel Not the Wire,alternative,4.32,3.55,5.17,6qDiVe6Cdjr4SdS5c6FKcm
Vinterriket,Lichtschleier,dark ambient,3.3466666666666667,2.546666666666667,3.4266666666666667,7y2UL1rHOyaih6KpGTTVRO
Tom Brosseau,Plaid Lined Jacket,folk,4.32,3.55,5.17,2qtF9j3iLkPCNXws4IXQgr
Jam City,The Nite Life,ambient,4.32,3.55,5.17,7xMYsw0TI2piHcS0F1U9Wa
Maddy Prior,Cold Flame,folk,4.32,3.55,5.17,7BTTCuRKHba7fsyRjZCKGF
Blur,Death of a Party (Billy Whiskers Mix),electronic,4.32,3.55,5.17,30QkEqWuBIrC5WpAUBv5o0
"Halloween, Alaska",The Four Corners,electronic,4.32,3.55,5.17,3RnorqUKoOTodJBluBSluh
Bleib Modern,Self-Loathing,alternative,2.16,1.775,2.585,5IUoNpmvEgHr6MTjRfflhM
Casino Versus Japan,Miano: A Pink Night for the Snowmen,ambient,4.32,3.55,5.17,6NXn3rUPBakXQbKsfRSm2p
The Declining Winter,Summer Turns to Hurt,electronica,4.492,3.594,4.29,7xYhcSGEcfjpGlitLwfMvk
ASC,Spheres,ambient,4.32,3.55,5.17,1O9waDa7fMamugqo6K6pei
Mind Necrosis Factor,Song of Dunes,experimental,3.3466666666666667,2.546666666666667,3.4266666666666667,2UzQBKHYrnzkAON7ORNJZW
Mind Necrosis Factor,Sombras,dark ambient,4.12,3.0405179282868526,4.094940239043824,1oNLuVz7EV2Kmb0PfSzq9M
Tor Lundvall,The Train Home,ambient,3.2316666666666665,3.48,3.673333333333334,5Bkx0jmzSQukCiZ8uKngtE
Hecq,steeltongued (hecqs wolds retreat by team doyobi),electronic,4.32,3.55,5.17,5gBDsLFa5Z12y2aN8yWb6l
Kirlian Camera,Blue Room (extended version),alternative,4.32,3.55,5.17,12pP1b7tNXcRP1Jwsvqy7U
The Verve,Sonnet (2004 Digital Remaster),alternative,4.32,3.55,5.17,5mqbIJQrgPj1u7ITwWPujL
F ingers,Escape Into The Bushes,shoegaze,4.32,3.55,5.17,2SmrEaZLO5QvIzgkP0dlb2
In a Nutshell,Shamaniac,indie,4.03,3.84,4.565,0I0ZQbWQmiE62H7SRYXRgE
The Declining Winter,The World Is an Idiot,indie,3.964,2.916,4.148,0wJxy1bfUALjfsXLobwfIi
Mind Necrosis Factor,Shabda,dark ambient,4.014883720930233,2.950365448504983,3.972558139534884,1zMuEjbMYLVv4xLYOUoRAg
Duet Emmo,The First Person,electronica,4.32,3.55,5.17,05zEQfT9lpKuglBznNss99
Attica! Attica!,Frostbite,acoustic,4.32,3.55,5.17,3IsQa4ppjNMm4UV9GxsPNs
Victrola,A game of despair,new wave,3.0583251231527093,2.6814778325123148,2.9762561576354685,3tvf86e62g9Lw56WVXjUN5
Celluloide,Imprévisible,electronic,4.32,3.55,5.17,2hpkE4EH5jq9NQ4ZNzdwGv
Terje Rypdal,Will,jazz,4.32,3.55,5.17,3L6xjfUicUIghkQXfcfF55
Maps and Diagrams,When the World is Falling,ambient,4.32,3.55,5.17,5MhFaxszVzS196j13sZgnm
Arctic,Launching Pad,indie,3.47,2.3975,3.985,4SNUR5Ge6Br6G2YVKDtJjU
Chris Herbert,As Blue As Your Eyes Lover,ambient,4.03,3.84,4.565,27zMKamNB9CTU7LFepMXSk
Megan Nicole,The a Team,sad,3.796,3.49,4.872,3c8YPpWqq6DaqUGfgzdmYP
Battle Dagorath,Carn Dûm,ambient,4.32,3.55,5.17,3XQli1SGfNcO6Jm8IO5ASu
Valkyrend Varieté,Karjala,ambient,2.16,1.775,2.585,2XPApjyeIh7iOXGgmPPvcm
Claw Boys Claw,Halibut,blues,3.875,3.58,5.305,4ERPWKysDRdiw87ozSalwH
Freeze Etch,Asunder,electronic,4.32,3.55,5.17,6zXITFOINcTLWdvhVjQLXK
Radiohead,Suck Young Blood,alternative rock,2.0491525423728816,1.952542372881356,2.321186440677966,53RYTfkLiyZuUZHwJC3Wmm
Parrket,Skeletonised,jazz,4.32,3.55,5.17,0QNZOmFvjpyBOWRHKyMICI
IWR,Wreckage,sad,3.275,2.4625,4.0025,7I96LvaXrF9WYQElghVv0n
IWR,Sleepwalkers,ambient,4.086,3.474,3.944,5UikyjnBOzldRgou4odbia
The Thought Criminals,Date Rape Lovers (Slimelight Mix),electronica,4.32,3.55,5.17,7wDF1sVHaQNHQy4TprZFJ3
The National,Think You Can Wait,indie,2.2683333333333335,3.7683333333333335,3.185,4ARUe13SJ4Ca1OpIjqtjVO
Borko,Spoonstabber,electronic,4.461428571428571,3.38,4.582857142857143,5XhXEPYu5qdsKM5sMXfgWD
Merz,My Name Is Sad And At Sea,indie,3.164,3.964,4.342,21GNSZLb8PRMxlfKZDOyPx
Feist,Lonely Lonely,indie,4.351196581196581,3.657521367521368,4.694700854700854,5U4KihyhECuTIQOyGNf0a8
"The Good, the Bad & the Queen",The Bunting Song,indie,3.724166666666666,3.74,3.704166666666666,6a5GKKW5x6w8W5QPkrcl4l
Tom Waits,Lonely,blues,3.5293658536585366,3.908829268292682,4.689414634146341,3zpbLR7jCbqE5KQYdO8QAm
Michael Kiwanuka,Cold Little Heart,soul,2.8366666666666664,3.9966666666666666,3.71,7KX65PC1UZuImsUInThbav
The Replacements,Here Comes A Regular,acoustic,3.5832608695652173,3.652028985507246,4.171666666666665,5Yc1rQKy4uv4QJFJTPHEiu
Ryan Adams,Harder Now That It's Over,singer-songwriter,4.435897435897436,3.7571794871794872,4.992649572649573,3NP2tM8rPsXWoaSiWv8zy9
The Magnetic Fields,Acoustic Guitar,acoustic,4.427087378640777,2.7557281553398063,4.730679611650486,4l4IytuWNPZaN5EU80TTCO
Modest Mouse,Edit the Sad Parts,indie,3.3400000000000003,3.5266666666666664,3.854999999999999,4wb4m3HzBUSUGNkT8FvVLj
Tori Amos,Strange,alternative,4.019687500000001,3.765625,4.5825,23KLQ87KNhhLQjvI6VLBkP
Sigur Rós,Refur,ambient,4.338895705521472,3.133128834355828,4.12478527607362,3b6CiLdImyNbZo5QgkR6he
Billy Bragg & Wilco,At My Window Sad and Lonely,folk,4.246363636363636,3.46125,4.33875,27do1ZM5hGENbkqOvGdvdh
Ben Howard,To Be Alone,indie,3.687462686567164,3.974179104477612,4.2611940298507465,3cQ5OfMH3oANsB8BSy3z1i
Idlewild,Love Steals Us From Loneliness,indie,4.458888888888889,3.9,4.245555555555556,4SoRvuR09go03chQROV80q
Sugar Ray,Falls Apart,alternative rock,3.68,3.5633333333333335,3.4566666666666666,4T7fVN4ZOFE3JoGyaxZL6O
The Flaming Lips,Are You A Hypnotist?,electronica,3.893636363636363,3.5490909090909093,4.325454545454545,0UQnWjRKEphlQtzeZ83lC2
Okkervil River,Red,indie,3.728873239436619,3.7393896713615025,4.278450704225352,2En1zDzIhFICQq2dlvwHR1
Okkervil River,It Ends With a Fall,indie,2.1275,2.9975,2.7825,3Tzvb09v01Vnmcz3eMuRyn
Bright Eyes,A New Arrangement,indie,3.6574149659863946,3.304557823129252,3.6382993197278912,3HfJJ1XYeyG3slndyQyvGq
Secondhand Serenade,End,acoustic,2.1366666666666667,2.8333333333333335,2.4299999999999997,5FwWIMBccXtvV55Bsb0DcK
The Radio Dept.,This Past Week,indie,4.4,3.315,4.004999999999999,4jYLldJniWAQ5iT7VE9KP9
Eisley,I Could Be There For You,indie,3.3966666666666665,3.0900000000000003,3.2033333333333336,6lzzeSmSlVFjMb4V0byB5E
Antony and the Johnsons,The Lake,indie,2.3883333333333328,2.3310606060606065,2.7404545454545457,5UhJhcaMA3AuJMeTGLKOif
Frank Sinatra,Drinking Again,jazz,2.517821782178218,3.634851485148515,3.122970297029703,6aLmYwLuSOA9WowYrwgfcK
Russian Red,Timing Is Crucial,folk,4.492255639097745,3.926992481203007,4.562255639097744,4E4VieUXX4F1ARwwczl0iI
As Tall As Lions,The Carousel,indie,1.59,2.62,2.39,0S7uumhqxCTotY7lDQCWHA
Tracey Thorn,A-Z,electronic,4.21,3.85375,4.39625,2CjbwXXnFS9hrefEzmnH1E
Red House Painters,Shadows,indie,3.50625,3.47875,3.76625,0OIyhmV7R9QjNF7CzItiwk
Vincent Gallo,Yes I'm Lonely,indie,3.503956834532374,3.175107913669065,4.31863309352518,6eGgBNS9pBjefhINROMwwh
Bright Eyes,Feb. 15th,indie,4.40375,3.8225,4.60375,00u3VdLBeJDi8QC12sj8lw
Beth Orton,Central Reservation (original version),folk,4.2875,3.1075000000000004,4.275,2dNhzISBlnjKhYjK1PulH0
Frank Sinatra,Where or When,jazz,2.385,3.93,3.585,2fupvjkjcr7KACa76jbQvJ
Morrissey,Lost,indie,2.8366666666666664,3.9966666666666666,3.71,7gp03mWWkZ6jK6a6yj6VG6
Lucero,Sweet Little Thing,indie,2.7333333333333334,3.8233333333333337,4.203333333333333,25XGDQQTKE4ctaF1oSdiWJ
Shearwater,"Red Sea, Black Sea",folk,2.35,3.296666666666667,2.973333333333333,1C1BYPaMBu2fbBgKtyLzkK
Paper Rival,Alabama,indie rock,4.21,3.4228571428571426,4.13,4kJ4dOsAHtPzGmznMpDQh4
Low,Stay,trip-hop,4.15,3.536666666666666,3.77,1Nhb2W4BXDTdSbNBw0BxVd
"Loney, dear",I Am the Odd One,indie,3.1066666666666665,3.0616666666666665,3.755,3s8tBcFQsHvEGXiUGu9t46
The Good Life,Early Out the Gate,indie,4.335555555555556,3.4766666666666666,4.58,6sx67fPwpI6uKj5YCURcOw
Hello Saferide,Leaving You Behind,indie,3.9866666666666672,3.885,4.565000000000001,1mCkSPQWQ4OsuE7A3eEorZ
The Avett Brothers,Sixteen In July,chill,3.7725,3.59,4.5675,3Lk9B2FCWemBzBpA46kI0l
Frank Sinatra,Only the Lonely,jazz,1.6733333333333331,2.82,2.3133333333333335,5KMx6pnDhp6p9fTN0zG9tZ
Matt Pond PA,No More,indie,2.385,3.93,3.585,4hC75IeUPMAJINAd5zCOsR
Rasputina,A Quitter,alternative,3.1437500000000003,3.473749999999999,3.5812500000000003,5cGrP6FcfsdkNhoL5FeGvq
Amerie,Dear John,soul,4.175,3.0625,4.01,5S0Ifd09Fb0TSrrusm5IFP
The Boo Radleys,Reaching Out From Here,shoegaze,3.785,3.2425,4.0925,6XUYmLrB8Gak3s09gayy4l
Amanda Palmer,on an unknown beach,sad,2.385,3.93,3.585,06MXvCrlZzsoM1haDrVq3C
Fabrizio De André,Preghiera in gennaio,folk,2.385,3.93,3.585,1Hd9I5eGPhOzc4M6C0pgME
Rilo Kiley,About the Moon,sad,2.6525,3.87,3.7425,3VtuReLiMuwyEFfrl8GWPA
The Ink Spots,"We Three (My Echo, My Shadow and Me)",jazz,3.93,3.498,3.736,43a4zqUZL1vHH93EKBFkLj
Jim's Big Ego,The Ballad of Barry Allen,indie,2.453034482758621,2.661793103448276,2.910827586206897,7wJh3OpwJIvGG1COIkMoRf
Maximilian Hecker,Cold Wind Blowing,singer-songwriter,4.464545454545454,3.039090909090909,4.714090909090909,5K2NLAT5uGbOPB2jM4M7PB
Pavement,Secret Knowledge of Backroads (Peel Session 1),indie,3.4775,3.545,4.075,5P1m5pLTTmHX1EjoXLN9rL
Trespassers William,I Know,alternative,2.771666666666667,3.2966666666666664,3.605,7C3dPj582IOLK5vwbaWyQO
Janis Ian,Jesse,singer-songwriter,3.48,2.8366666666666664,3.15,7qzNfbSht1g8XOa1DWBgEd
Tori Amos,Baker Baker (Alternate Mix),alternative,2.5788165680473374,3.948698224852071,3.775621301775148,4ItufmlylLZYgRvPiUEVa2
Tom Waits,The Piano Has Been Drinking (N,experimental,3.469037037037037,3.854296296296297,4.558518518518518,2Byq9AiqDPnTGaEgnGt6Q4
The Emotions,What Do The Lonely Do At Christmas?,soul,3.0500000000000003,3.99,4.385,4qXgtbu9ZIAhcWVKCwOL72
Hayden,Lullaby,indie,3.915,3.81,4.44,1lIfLgpNqkLA26BXrbGVnp
John Mellencamp,Mean,singer-songwriter,1.335,2.185,1.665,3ltjfl5Ul5xnuGwxhTq4OY
Babybird,Bad Old Man,indie,1.908,3.144,2.868,7t4ZM7nixZs19hS8N793Mf
Carlos Paredes,Verdes anos,sad,2.605,3.615,3.185,24X1QZJd3vUj3CKWNSCfdo
The Maine,Lovely Sad,indie,2.39,3.556666666666666,3.67,7xsLvTLqXL5pY9IfYyyB8r
Sexton Blake,Hungry Heart,sad,2.8366666666666664,3.9966666666666666,3.71,5NKY9efgQ02YHnmMXmT9bZ
Paul Simon,I Am A Rock [Alternate Version],folk,3.306666666666666,2.286666666666666,3.473333333333333,5e6AUihhLaE6hjxkA4LzSu
Brad Mehldau,The Bard Returns,jazz,3.4200000000000004,3.103333333333333,3.5833333333333335,5WuBLjB38V5CghmH58QN2t
Joan of Arc,So Open; Hooray!,indie,3.8375,3.13,3.79,6OhrmowQrdudAv3Wzm4fRG
The Spill Canvas,Appreciation,acoustic,4.248333333333333,3.935,4.765833333333333,6udoJBAxzoTvk6N5qkF7K4
Joan of Arc,Sympathy For The Rolling Stones,chill,3.915,3.81,4.44,1DRdOyD9Pv11LEnz2uAay0
Drugstore,Song for the Lonely,indie,2.3733333333333335,3.9833333333333334,3.5933333333333333,3GP1cvdLQYg5da9Gy5vrZL
Harmonic 33,Pianet 54,electronic,3.05,3.99,4.385,0g0iol2MKCtXFqFR0o1VKL
Straylight Run,Slow Descent,sad,4.15375,3.85375,4.9,1NiQbti0AFho3PdkeSwKpl
Stephen Harrison,When Darkness Comes,folk,4.07,3.61,4.736,0XgL6bpPPrX3cODoANjmv0
Johnny Ace,So Lonely,soul,3.05,3.99,4.385,4tm0QPKD3TTvnykztMezQZ
Stephen Harrison,WINTER SUN,electronic,3.7216666666666662,3.0016666666666665,4.138333333333334,4wcLFznRwkZ2rGxtqcegTM
Jerry Goldsmith,It's a Long Road (instrumental),sad,3.6625,3.8625,4.4875,1mHDijPGPejgacyP3BvnO0
Uncle Deadly,Songs About God,acoustic,3.743333333333333,2.6633333333333336,4.216666666666667,6WvPXCb0mEvzLZ8KuZ4atY
Glideascope,A Moment's Peace Reprise,downtempo,2.9883333333333333,2.581666666666667,3.26,6HdBdfIjJozzjEipl7KO7L
Johnny Madsen,One Man Band,blues,3.1766666666666667,3.8633333333333337,4.736666666666666,2IjCvoFPc0lCTEJFKRfgrx
Noneworks,Magritte's sky,electronic,2.292,3.354,3.152,1DXE7OAyS03re2yOgG5kA6
Noneworks,Nanolife,electronic,2.4816666666666665,3.3966666666666665,3.533333333333333,1jleybnJJXf2YRKUSkZzKl
Noneworks,Showcase,electronic,3.1966666666666668,3.803333333333333,3.765,5WOTKdQEXIJVGKXd1liMw5
Chin Chin,Why Am I So Lonely II,indie,2.385,3.93,3.585,0wyFt4Nlrhg5P8wZyqk5QI
Noneworks,My room filled in by the hundred walls,ambient,2.756666666666667,3.4766666666666666,3.395,5g1khbgvRDSs9Ccgc2jGWx
The Goo Goo Dolls,Sympathy,alternative rock,4.475593220338983,3.927203389830508,4.739661016949153,5fIrBv7PrI2MBcktQOcmpI
Carlos Paredes,Mudar De Vida - Música De Fundo,sad,2.605,3.615,3.185,1ceMv4T6bI1DDdP68YivCb
Stephen Harrison,River Of Time,indie,4.13,3.3133333333333335,4.288333333333333,1wW3m90ywQFlFJ43Ejep5t
Brad Mehldau,Exit Music For a Film,sad,2.385,3.93,3.585,73ik3a517Lz2W7eLWejapJ
Noneworks,In music,alternative,2.487142857142857,2.7671428571428573,2.9485714285714284,2tPJtLfPDJCtsEEB0Oe4EB
Heaven's Heathens,In The Morning Light,alternative rock,3.81,3.158333333333333,3.88,2M53fKKaUqpGcRvLNlGjTB
The Airborne Toxic Event,Sometime Around Midnight (Acoustic Version - Bonus Track),acoustic,1.335,2.185,1.665,4y8CJeZdaBWBs4MiBxFzIB
Halcyon,Every Cell,sad,2.836666666666667,3.996666666666666,3.709999999999999,40tzhWEyd87ewVVrPcF60p
Al Green,how can you mend a broken hea,soul,2.8366666666666664,3.9966666666666666,3.71,6lUXneXZ9jc3HSMHgd8oqh
Keshco,Long Road To Castle Acre,singer-songwriter,1.1042696629213484,2.0537078651685396,1.6008988764044942,43vNpUVbBZt6YPC9F4RTPI
Calvin Marty,The Dead Sea,indie,1.59,2.62,2.39,0q6K3HR7YibMdDbeVySZMQ
Stephen Harrison,Garbo Smiles,indie,1.59,2.62,2.39,5gF8oDnSeX3sOlVySFFKZl
FOWL,Lone,jazz,3.816666666666667,3.556666666666666,4.723333333333334,3JxaYpYEJwHEaaidw3sVLv
Stephen Harrison,Today Tomorrow (Remastered),indie,4.495,3.56625,4.50625,4E6A7Nr0SXVmelUFniC7US
Baths,Worsening,electronic,2.645,1.74,2.805,7Gu9GPkUqLLbuTETEhhEeN
Morphine,Miles Davis' Funeral,alternative,3.3030075187969925,3.602857142857143,4.248195488721804,6aAgPsCxve2lO7isn3WX7S
Chromatics,The River,electronic,4.454,3.32,4.192,7A6ge77smjiiYdXeOef0Cf
Cursive,The Lament of Pretty Baby,indie,4.373666666666667,3.894111111111111,4.753,2h2gIQP1f7BCTeDbHx5lwj
Tom Waits,Eggs and Sausage (In a Cadillac With Susan Michelson),jazz,4.476208333333333,3.80875,5.572666666666666,20RsGWpjJmPe42tyRxReHv
Tom Waits,On a Foggy Night,blues,4.43,3.9244444444444446,5.482222222222222,0bwXeX5eiRII7WHVF8mRvj
Mark Lanegan,Riding the Nightingale,singer-songwriter,3.5233333333333334,3.0933333333333337,4.065,25gJxvIq1Tfo2IGA9EkkWM
Tom Waits,Nighthawk Postcards (From Easy Street),jazz,4.463636363636364,3.923636363636364,5.434545454545455,54X57PIhlFgOqfyNnGbq40
Soulsavers,Ask The Dust,electronic,3.7505434782608695,2.7871739130434783,3.3751086956521736,0ZraXL5hebyVpjXk6U0PC6
Shuggie Otis,Me And My Woman,blues,3.353881578947368,3.525328947368421,4.939671052631579,6zQ3sh6TdYDfVbd9oPgjXN
Bo Diddley,I Can Tell,blues,3.871923076923077,3.5915384615384616,5.4642307692307694,3ocyQE8AUQcAZOgJGNBHoW
Patti Smith,Fireflies,alternative rock,3.734624277456648,3.4652023121387283,4.090462427745664,6Pky0qeb1CZfx6JiEUzn1j
Tocotronic,Neues vom Trickser,indie,2.645,1.7399999999999998,2.805,0jCDcx2zLNw5zjqwhwSi2F
Vangelis,The Long March,electronic,4.104,2.9119999999999995,3.96,3CryX8FKuAD2m5ohQ7CN27
Love Spirals Downwards,Alicia,electronic,3.138,2.146,2.868,71nFvJm0bdxc9ecp1UHjQj
Man Without Country,King Complex,electronic,2.463333333333334,2.3233333333333333,3.15,2CYnbxXD2cdwVE09BBfIg4
Escape the Day,Days,post-rock,2.47,3.26,3.448333333333333,34HbsGJFjvnNvWJ7nFR5m3
Albert Collins,Chatterbox,blues,3.672608695652174,3.5930434782608693,5.462173913043478,03YdNETN006lTycoBgQVP4
Amadou & Mariam,Sabali (Miike Snow Remix),electronic,3.46,2.5633333333333335,3.3766666666666665,2XXZOjvs2DkbTDI70tINQP
Ashram,Lady,ambient,2.611703703703704,1.9065185185185185,2.573925925925926,04ccHrJ6iuvT5GhFpM7D1y
Hungry Lucy,Stay,trip-hop,3.820555555555556,2.751666666666667,4.086333333333333,5aEdPIsvVxAALTNqsntxZF
Elizabeth Anka Vajagic,And The Sky Lay Still,folk,4.017037037037038,3.933555555555555,4.430962962962964,70xyT1fn0uV0WkAbobuDyZ
Rhea's Obsession,Too Deep,alternative,2.8721702127659574,2.248297872340425,2.8733191489361705,00wNi0I4pM807YOnCgnYby
Venus Hum,Turn Me Around,electronica,3.9575,2.6725,3.79,4wuer6NiHsVS4spM7rX24e
Hungry Lucy,Cover Me,trip-hop,3.341182266009852,2.3421182266009852,2.879753694581281,2fqabyGeuGIPJTV1TpppAn
Syl Johnson,Ghetto Woman,soul,3.802,3.584,5.474,7JKZulEIdIjktVZl5JvLuJ
Love Spirals Downwards,Amarillo,trip-hop,3.4833333333333334,2.243333333333333,3.72,01nz7KIK1h9elPth1KGHLd
Love Spirals Downwards,Subsequently (Live),ambient,4.2575,2.9974999999999996,4.1025,2C32PoEeNUUgnfi78S6KHf
Jarboe,Circles in Red Dirt,alternative rock,4.334,3.35,3.784,7ITlAJ7zZ1cPZYHd0bHum8
Johnny Hollow,I Am Stretched On Your Grave,electronica,3.01,2.536666666666666,3.19,6ZFH7rrY499RKH5LwMuOaN
Disjecta,Is That Really It?,ambient,4.246666666666667,3.8,4.666666666666667,6tmkQITcUW9QkemxgVYXc3
Louisa John-Krol,The seventh ingress,ambient,3.7240625,3.430625,3.8478125,4WIhZmzNmG81kA1cs025q4
Breathless,Monkey Talk,post-punk,4.29,3.74,4.895,59y3RlV6zO3r1c8A5Hgohw
Moroccan Spirit,Music For 1001 Nights - Outro,ambient,1.7633333333333334,1.16,1.87,6DH7SDQneo6n6wb7BnnEYg
Ike Turner,Jazzy Fuzzy,blues,3.901940298507463,3.5770149253731343,5.483134328358209,5RpVv2g4o8crJzTJE7Gum1
Angellore,Errance,folk,4.4575,2.75,4.290000000000001,318zmiPkRHdSvSBC8hCC1A
byron,The Night,alternative,4.36,3.545,5.525,260rzh31AkfbWnMOS3wtJe
The Tallis Scholars,Allegri: Miserere,ambient,2.645,1.74,2.805,79AiayhGAGdWydcavnq6z4
Paul Butterfield Blues Band,Work Song,blues,4.383975903614458,3.6556626506024097,5.614578313253012,2B7tBoinU21jdCbc0w1dfq
Daft Punk / Romanthony,One More Time,electronic,4.487988165680474,3.405443786982249,4.387988165680474,6ju6DQ7uIuo74eh8iKUQu5
Blue Nile,From a late night train,jazz,3.2485714285714287,2.7614285714285716,3.2585714285714285,1ih87c1SASUORXQ9zZk3Z1
Caribou,Desiree,electronic,4.253333333333333,2.06,3.3600000000000003,75CldAcG1xEmUyxNH2b3qv
Air,Moon Fever,ambient,4.138,1.586,3.886,3mKB8BUg6JIXlNChQXQQNR
Eels,Selective Memory,alternative,3.6878873239436616,2.3830985915492957,3.6912676056338025,7fLBa3ZKpVTwBxmlh43c17
The Mountain Goats,San Bernardino,singer-songwriter,3.19,1.545,2.52,4L5Le9IsRgydx8ifsLELpD
Tim Buckley,Sing A Song For You,folk,4.3824277456647405,3.3448554913294797,4.265895953757226,01o6YGrdvMrUAFmWgwoDCb
Stina Nordenstam,On Falling,alternative,4.250326797385622,2.501437908496732,3.960588235294118,7ewxLRU0BVV28DMCmxZNof
The Mountain Goats,Genesis 30:3,downtempo,3.8424999999999994,2.7375,3.2350000000000003,06aduSITfrhF9gzP6mb2CA
Sixpence None the Richer,The Lines of My Earth,indie,4.222054794520549,3.5377168949771685,4.272054794520548,522kj6LtM4ca8ghcUsVOva
Get Well Soon,Help To Prevent Forest Fires,indie,4.146,2.554,4.544,02yYgNReOUXRAQ8zuaJOs0
